loss,accuracy,val_loss,val_accuracy
0.3569379448890686,0.8325002789497375,0.3182644844055176,0.8508787155151367
0.3187071681022644,0.852703869342804,0.3131181299686432,0.8508787155151367
0.3117530643939972,0.8558051586151123,0.3137768805027008,0.8500255942344666
0.31070247292518616,0.8569492697715759,0.31255653500556946,0.8525848984718323
0.3085055649280548,0.8571299314498901,0.3133678436279297,0.8524142503738403
0.3057122826576233,0.8594182729721069,0.3128419816493988,0.8546323180198669
