loss,accuracy,val_loss,val_accuracy
0.5414777994155884,0.805436372756958,0.3475312888622284,0.8726000189781189
0.33735671639442444,0.878600001335144,0.2779983580112457,0.8960000276565552
0.28941234946250916,0.8946909308433533,0.2883394658565521,0.8930000066757202
0.26089394092559814,0.9059454798698425,0.2449823021888733,0.907800018787384
0.2387707531452179,0.9117818474769592,0.23322905600070953,0.9150000214576721
0.22009387612342834,0.9199272990226746,0.22753584384918213,0.91839998960495
0.20395398139953613,0.9264000058174133,0.2091209888458252,0.9259999990463257
0.18948149681091309,0.9295272827148438,0.21447475254535675,0.9192000031471252
0.17605052888393402,0.9345090985298157,0.22044186294078827,0.9190000295639038
